"Time","1-2 blocks"
2024-04-04 06:30:00,36.0
2024-04-04 06:40:00,36.0
2024-04-04 06:50:00,36.0
2024-04-04 07:00:00,36.0
2024-04-04 07:10:00,36.0
2024-04-04 07:20:00,36.0
2024-04-04 07:30:00,36.0
2024-04-04 07:40:00,36.0
2024-04-04 07:50:00,36.0
2024-04-04 08:00:00,36.0
2024-04-04 08:10:00,36.0
2024-04-04 08:20:00,36.0
2024-04-04 08:30:00,36.0
2024-04-04 08:40:00,36.0
2024-04-04 08:50:00,36.0
2024-04-04 09:00:00,36.0
2024-04-04 09:10:00,36.0
2024-04-04 09:20:00,36.0
2024-04-04 09:30:00,36.0
2024-04-04 09:40:00,36.0
2024-04-04 09:50:00,36.0
2024-04-04 10:00:00,36.0
2024-04-04 10:10:00,36.0
2024-04-04 10:20:00,36.0
2024-04-04 10:30:00,36.0
2024-04-04 10:40:00,36.0
2024-04-04 10:50:00,36.0
2024-04-04 11:00:00,36.0
2024-04-04 11:10:00,36.0
2024-04-04 11:20:00,36.0
2024-04-04 11:30:00,36.0
2024-04-04 11:40:00,36.0
2024-04-04 11:50:00,36.0
2024-04-04 12:00:00,36.0
2024-04-04 12:10:00,36.0
2024-04-04 12:20:00,36.0
2024-04-04 12:30:00,36.0
2024-04-04 12:40:00,36.0
2024-04-04 12:50:00,36.0
2024-04-04 13:00:00,36.0
2024-04-04 13:10:00,36.0
2024-04-04 13:20:00,36.0
2024-04-04 13:30:00,36.0
2024-04-04 13:40:00,36.0
2024-04-04 13:50:00,36.0
2024-04-04 14:00:00,36.0
2024-04-04 14:10:00,36.0
2024-04-04 14:20:00,36.0
2024-04-04 14:30:00,36.0
2024-04-04 14:40:00,36.0
2024-04-04 14:50:00,36.0
2024-04-04 15:00:00,36.0
2024-04-04 15:10:00,36.0
2024-04-04 15:20:00,36.0
2024-04-04 15:30:00,36.0
2024-04-04 15:40:00,36.0
2024-04-04 15:50:00,36.0
2024-04-04 16:00:00,36.0
2024-04-04 16:10:00,36.0
2024-04-04 16:20:00,36.0
2024-04-04 16:30:00,36.0
2024-04-04 16:40:00,36.0
2024-04-04 16:50:00,36.0
2024-04-04 17:00:00,23.1
2024-04-04 17:10:00,23.1
2024-04-04 17:20:00,23.1
2024-04-04 17:30:00,23.1
2024-04-04 17:40:00,23.1
2024-04-04 17:50:00,23.1
2024-04-04 18:00:00,23.1
2024-04-04 18:10:00,23.1
2024-04-04 18:20:00,19.1
2024-04-04 18:30:00,17.9
2024-04-04 18:40:00,17.2
2024-04-04 18:50:00,17.2
2024-04-04 19:00:00,17.2
2024-04-04 19:10:00,17.2
2024-04-04 19:20:00,17.2
2024-04-04 19:30:00,17.2
2024-04-04 19:40:00,17.2
2024-04-04 19:50:00,17.2
2024-04-04 20:00:00,17.2
2024-04-04 20:10:00,17.2
2024-04-04 20:20:00,17.2
2024-04-04 20:30:00,17.2
2024-04-04 20:40:00,17.2
2024-04-04 20:50:00,17.7
2024-04-04 21:00:00,18.0
2024-04-04 21:10:00,18.0
2024-04-04 21:20:00,18.0
2024-04-04 21:30:00,18.0
2024-04-04 21:40:00,18.0
2024-04-04 21:50:00,18.0
2024-04-04 22:00:00,18.0
2024-04-04 22:10:00,18.0
2024-04-04 22:20:00,18.0
2024-04-04 22:30:00,18.0
2024-04-04 22:40:00,18.0
2024-04-04 22:50:00,18.0
2024-04-04 23:00:00,18.0
2024-04-04 23:10:00,18.0
2024-04-04 23:20:00,17.3
2024-04-04 23:30:00,17.1
2024-04-04 23:40:00,16.8
2024-04-04 23:50:00,16.6
2024-04-05 00:00:00,16.6
2024-04-05 00:10:00,16.6
2024-04-05 00:20:00,16.6
2024-04-05 00:30:00,16.6
2024-04-05 00:40:00,16.6
2024-04-05 00:50:00,16.6
2024-04-05 01:00:00,18.0
2024-04-05 01:10:00,18.0
2024-04-05 01:20:00,18.1
2024-04-05 01:30:00,18.1
2024-04-05 01:40:00,18.1
2024-04-05 01:50:00,18.1
2024-04-05 02:00:00,18.1
2024-04-05 02:10:00,18.1
2024-04-05 02:20:00,18.1
2024-04-05 02:30:00,18.1
2024-04-05 02:40:00,18.1
2024-04-05 02:50:00,18.1
2024-04-05 03:00:00,16.9
2024-04-05 03:10:00,16.6
2024-04-05 03:20:00,16.6
2024-04-05 03:30:00,16.6
2024-04-05 03:40:00,16.6
2024-04-05 03:50:00,16.6
2024-04-05 04:00:00,16.6
2024-04-05 04:10:00,16.6
2024-04-05 04:20:00,16.6
2024-04-05 04:30:00,16.6
2024-04-05 04:40:00,16.6
2024-04-05 04:50:00,16.6
2024-04-05 05:00:00,16.6
2024-04-05 05:10:00,16.6
2024-04-05 05:20:00,16.6
2024-04-05 05:30:00,16.6
2024-04-05 05:40:00,16.6
2024-04-05 05:50:00,16.6
2024-04-05 06:00:00,16.6
2024-04-05 06:10:00,16.6
2024-04-05 06:20:00,16.6
2024-04-05 06:30:00,16.6
2024-04-05 06:40:00,16.6
2024-04-05 06:50:00,16.6
2024-04-05 07:00:00,16.6
2024-04-05 07:10:00,16.6
2024-04-05 07:20:00,16.6
2024-04-05 07:30:00,16.6
2024-04-05 07:40:00,16.6
2024-04-05 07:50:00,16.6
2024-04-05 08:00:00,16.6
2024-04-05 08:10:00,16.6
2024-04-05 08:20:00,16.6
2024-04-05 08:30:00,16.6
2024-04-05 08:40:00,16.6
2024-04-05 08:50:00,16.6
2024-04-05 09:00:00,16.6
2024-04-05 09:10:00,16.6
2024-04-05 09:20:00,16.6
2024-04-05 09:30:00,16.6
2024-04-05 09:40:00,16.6
2024-04-05 09:50:00,16.6
2024-04-05 10:00:00,16.6
2024-04-05 10:10:00,16.6
2024-04-05 10:20:00,16.6
2024-04-05 10:30:00,16.6
2024-04-05 10:40:00,16.6
2024-04-05 10:50:00,16.6
2024-04-05 11:00:00,16.6
2024-04-05 11:10:00,16.6
2024-04-05 11:20:00,16.6
2024-04-05 11:30:00,16.6
2024-04-05 11:40:00,16.6
2024-04-05 11:50:00,16.6
2024-04-05 12:00:00,16.6
2024-04-05 12:10:00,16.6
2024-04-05 12:20:00,16.6
2024-04-05 12:30:00,16.6
2024-04-05 12:40:00,16.6
2024-04-05 12:50:00,16.6
2024-04-05 13:00:00,16.6
2024-04-05 13:10:00,16.6
2024-04-05 13:20:00,16.6
2024-04-05 13:30:00,16.6
2024-04-05 13:40:00,16.6
2024-04-05 13:50:00,16.6
2024-04-05 14:00:00,16.6
2024-04-05 14:10:00,16.6
2024-04-05 14:20:00,16.6
2024-04-05 14:30:00,16.6
2024-04-05 14:40:00,16.6
2024-04-05 14:50:00,16.6
2024-04-05 15:00:00,16.6
2024-04-05 15:10:00,16.0
2024-04-05 15:20:00,15.9
2024-04-05 15:30:00,15.9
2024-04-05 15:40:00,15.9
2024-04-05 15:50:00,15.9
2024-04-05 16:00:00,15.9
2024-04-05 16:10:00,15.9
2024-04-05 16:20:00,15.9
2024-04-05 16:30:00,15.9
2024-04-05 16:40:00,15.9
2024-04-05 16:50:00,15.9
2024-04-05 17:00:00,15.9
2024-04-05 17:10:00,15.9
2024-04-05 17:20:00,15.9
2024-04-05 17:30:00,15.9
2024-04-05 17:40:00,15.9
2024-04-05 17:50:00,15.9
2024-04-05 18:00:00,15.9
2024-04-05 18:10:00,15.9
2024-04-05 18:20:00,15.9
2024-04-05 18:30:00,15.9
2024-04-05 18:40:00,15.9
2024-04-05 18:50:00,15.9
2024-04-05 19:00:00,15.9
2024-04-05 19:10:00,15.9
2024-04-05 19:20:00,15.9
2024-04-05 19:30:00,15.9
2024-04-05 19:40:00,19.0
2024-04-05 19:50:00,21.1
2024-04-05 20:00:00,21.1
2024-04-05 20:10:00,20.9
2024-04-05 20:20:00,20.1
2024-04-05 20:30:00,20.1
2024-04-05 20:40:00,20.1
2024-04-05 20:50:00,20.1
2024-04-05 21:00:00,20.9
2024-04-05 21:10:00,22.1
2024-04-05 21:20:00,22.1
2024-04-05 21:30:00,22.1
2024-04-05 21:40:00,22.1
2024-04-05 21:50:00,22.1
2024-04-05 22:00:00,22.1
2024-04-05 22:10:00,22.1
2024-04-05 22:20:00,21.0
2024-04-05 22:30:00,21.0
2024-04-05 22:40:00,21.0
2024-04-05 22:50:00,21.0
2024-04-05 23:00:00,21.0
2024-04-05 23:10:00,21.0
2024-04-05 23:20:00,21.0
2024-04-05 23:30:00,21.0
2024-04-05 23:40:00,21.0
2024-04-05 23:50:00,21.0
2024-04-06 00:00:00,21.0
2024-04-06 00:10:00,21.0
2024-04-06 00:20:00,21.0
2024-04-06 00:30:00,21.0
2024-04-06 00:40:00,21.0
2024-04-06 00:50:00,21.0
2024-04-06 01:00:00,21.0
2024-04-06 01:10:00,21.0
2024-04-06 01:20:00,21.0
2024-04-06 01:30:00,21.0
2024-04-06 01:40:00,21.0
2024-04-06 01:50:00,21.1
2024-04-06 02:00:00,21.1
2024-04-06 02:10:00,21.1
2024-04-06 02:20:00,21.1
2024-04-06 02:30:00,21.1
2024-04-06 02:40:00,21.0
2024-04-06 02:50:00,21.0
2024-04-06 03:00:00,21.0
2024-04-06 03:10:00,21.0
2024-04-06 03:20:00,21.0
2024-04-06 03:30:00,21.0
2024-04-06 03:40:00,21.0
2024-04-06 03:50:00,21.0
2024-04-06 04:00:00,21.0
2024-04-06 04:10:00,20.8
2024-04-06 04:20:00,20.1
2024-04-06 04:30:00,20.1
2024-04-06 04:40:00,20.1
2024-04-06 04:50:00,19.7
2024-04-06 05:00:00,19.0
2024-04-06 05:10:00,19.0
2024-04-06 05:20:00,19.0
2024-04-06 05:30:00,19.0
2024-04-06 05:40:00,19.0
2024-04-06 05:50:00,19.0
2024-04-06 06:00:00,19.0
2024-04-06 06:10:00,19.0
2024-04-06 06:20:00,18.1
2024-04-06 06:30:00,18.1
2024-04-06 06:40:00,18.1
2024-04-06 06:50:00,18.1
2024-04-06 07:00:00,18.1
2024-04-06 07:10:00,18.1
2024-04-06 07:20:00,18.1
2024-04-06 07:30:00,18.1
2024-04-06 07:40:00,18.1
2024-04-06 07:50:00,18.1
2024-04-06 08:00:00,17.7
2024-04-06 08:10:00,17.1
2024-04-06 08:20:00,17.1
2024-04-06 08:30:00,17.1
2024-04-06 08:40:00,17.1
2024-04-06 08:50:00,17.1
2024-04-06 09:00:00,17.1
2024-04-06 09:10:00,17.1
2024-04-06 09:20:00,17.1
2024-04-06 09:30:00,17.1
2024-04-06 09:40:00,17.1
2024-04-06 09:50:00,17.1
2024-04-06 10:00:00,17.1
2024-04-06 10:10:00,17.1
2024-04-06 10:20:00,17.1
2024-04-06 10:30:00,17.1
2024-04-06 10:40:00,17.1
2024-04-06 10:50:00,17.1
2024-04-06 11:00:00,17.1
2024-04-06 11:10:00,17.1
2024-04-06 11:20:00,17.1
2024-04-06 11:30:00,17.1
2024-04-06 11:40:00,17.1
2024-04-06 11:50:00,17.1
2024-04-06 12:00:00,17.1
2024-04-06 12:10:00,17.1
2024-04-06 12:20:00,17.1
2024-04-06 12:30:00,17.0
2024-04-06 12:40:00,16.6
2024-04-06 12:50:00,16.6
2024-04-06 13:00:00,16.6
2024-04-06 13:10:00,16.6
2024-04-06 13:20:00,16.6
2024-04-06 13:30:00,16.6
2024-04-06 13:40:00,16.6
2024-04-06 13:50:00,16.6
2024-04-06 14:00:00,16.6
2024-04-06 14:10:00,16.6
2024-04-06 14:20:00,16.6
2024-04-06 14:30:00,16.6
2024-04-06 14:40:00,16.6
2024-04-06 14:50:00,16.6
2024-04-06 15:00:00,16.6
2024-04-06 15:10:00,16.6
2024-04-06 15:20:00,16.6
2024-04-06 15:30:00,16.6
2024-04-06 15:40:00,16.6
2024-04-06 15:50:00,16.6
2024-04-06 16:00:00,16.6
2024-04-06 16:10:00,16.6
2024-04-06 16:20:00,16.6
2024-04-06 16:30:00,16.6
2024-04-06 16:40:00,16.6
2024-04-06 16:50:00,16.6
2024-04-06 17:00:00,16.6
2024-04-06 17:10:00,16.6
2024-04-06 17:20:00,16.6
2024-04-06 17:30:00,16.6
2024-04-06 17:40:00,16.6
2024-04-06 17:50:00,16.6
2024-04-06 18:00:00,16.6
2024-04-06 18:10:00,16.6
2024-04-06 18:20:00,16.6
2024-04-06 18:30:00,16.6
2024-04-06 18:40:00,16.6
2024-04-06 18:50:00,16.6
2024-04-06 19:00:00,16.6
2024-04-06 19:10:00,16.6
2024-04-06 19:20:00,16.6
2024-04-06 19:30:00,16.6
2024-04-06 19:40:00,16.6
2024-04-06 19:50:00,16.6
2024-04-06 20:00:00,16.6
2024-04-06 20:10:00,16.6
2024-04-06 20:20:00,16.6
2024-04-06 20:30:00,16.6
2024-04-06 20:40:00,16.6
2024-04-06 20:50:00,16.6
2024-04-06 21:00:00,16.6
2024-04-06 21:10:00,16.6
2024-04-06 21:20:00,16.6
2024-04-06 21:30:00,16.6
2024-04-06 21:40:00,16.6
2024-04-06 21:50:00,16.6
2024-04-06 22:00:00,16.6
2024-04-06 22:10:00,16.6
2024-04-06 22:20:00,16.6
2024-04-06 22:30:00,16.6
2024-04-06 22:40:00,16.6
2024-04-06 22:50:00,16.6
2024-04-06 23:00:00,16.6
2024-04-06 23:10:00,16.6
2024-04-06 23:20:00,16.6
2024-04-06 23:30:00,16.6
2024-04-06 23:40:00,16.6
2024-04-06 23:50:00,16.6
2024-04-07 00:00:00,16.6
2024-04-07 00:10:00,16.6
2024-04-07 00:20:00,16.6
2024-04-07 00:30:00,16.6
2024-04-07 00:40:00,16.6
2024-04-07 00:50:00,16.6
2024-04-07 01:00:00,16.6
2024-04-07 01:10:00,16.6
2024-04-07 01:20:00,16.6
2024-04-07 01:30:00,16.6
2024-04-07 01:40:00,16.6
2024-04-07 01:50:00,16.6
2024-04-07 02:00:00,16.6
2024-04-07 02:10:00,16.6
2024-04-07 02:20:00,16.6
2024-04-07 02:30:00,16.6
2024-04-07 02:40:00,16.6
2024-04-07 02:50:00,16.6
2024-04-07 03:00:00,15.4
2024-04-07 03:10:00,13.7
2024-04-07 03:20:00,13.7
2024-04-07 03:30:00,13.7
2024-04-07 03:40:00,13.7
2024-04-07 03:50:00,13.7
2024-04-07 04:00:00,14.8
2024-04-07 04:10:00,16.6
2024-04-07 04:20:00,16.6
2024-04-07 04:30:00,16.6
2024-04-07 04:40:00,16.6
2024-04-07 04:50:00,16.6
2024-04-07 05:00:00,16.6
2024-04-07 05:10:00,16.6
2024-04-07 05:20:00,16.6
2024-04-07 05:30:00,16.6
2024-04-07 05:40:00,16.6
2024-04-07 05:50:00,16.6
2024-04-07 06:00:00,16.6
2024-04-07 06:10:00,16.6
2024-04-07 06:20:00,16.6
2024-04-07 06:30:00,16.6
2024-04-07 06:40:00,16.6
2024-04-07 06:50:00,16.6
2024-04-07 07:00:00,16.6
2024-04-07 07:10:00,16.6
2024-04-07 07:20:00,16.6
2024-04-07 07:30:00,16.6
2024-04-07 07:40:00,16.6
2024-04-07 07:50:00,16.6
2024-04-07 08:00:00,16.6
2024-04-07 08:10:00,16.6
2024-04-07 08:20:00,16.6
2024-04-07 08:30:00,16.6
2024-04-07 08:40:00,16.6
2024-04-07 08:50:00,16.6
2024-04-07 09:00:00,16.6
2024-04-07 09:10:00,16.6
2024-04-07 09:20:00,16.6
2024-04-07 09:30:00,16.6
2024-04-07 09:40:00,16.6
2024-04-07 09:50:00,16.6
2024-04-07 10:00:00,16.6
2024-04-07 10:10:00,16.6
2024-04-07 10:20:00,16.6
2024-04-07 10:30:00,16.6
2024-04-07 10:40:00,16.6
2024-04-07 10:50:00,16.6
2024-04-07 11:00:00,16.6
2024-04-07 11:10:00,16.6
2024-04-07 11:20:00,16.6
2024-04-07 11:30:00,16.6
2024-04-07 11:40:00,16.6
2024-04-07 11:50:00,16.6
2024-04-07 12:00:00,16.6
2024-04-07 12:10:00,16.6
2024-04-07 12:20:00,16.6
2024-04-07 12:30:00,16.6
2024-04-07 12:40:00,16.6
2024-04-07 12:50:00,16.6
2024-04-07 13:00:00,15.7
2024-04-07 13:10:00,15.0
2024-04-07 13:20:00,15.0
2024-04-07 13:30:00,15.0
2024-04-07 13:40:00,15.0
2024-04-07 13:50:00,15.0
2024-04-07 14:00:00,15.0
2024-04-07 14:10:00,15.0
2024-04-07 14:20:00,15.0
2024-04-07 14:30:00,15.0
2024-04-07 14:40:00,15.0
2024-04-07 14:50:00,15.0
2024-04-07 15:00:00,15.0
2024-04-07 15:10:00,15.0
2024-04-07 15:20:00,15.0
2024-04-07 15:30:00,15.0
2024-04-07 15:40:00,15.0
2024-04-07 15:50:00,15.0
2024-04-07 16:00:00,15.0
2024-04-07 16:10:00,15.0
2024-04-07 16:20:00,15.0
2024-04-07 16:30:00,15.6
2024-04-07 16:40:00,15.9
2024-04-07 16:50:00,15.9
2024-04-07 17:00:00,15.9
2024-04-07 17:10:00,15.9
2024-04-07 17:20:00,15.9
2024-04-07 17:30:00,15.9
2024-04-07 17:40:00,15.9
2024-04-07 17:50:00,15.9
2024-04-07 18:00:00,15.9
2024-04-07 18:10:00,15.9
2024-04-07 18:20:00,15.9
2024-04-07 18:30:00,15.9
2024-04-07 18:40:00,15.9
2024-04-07 18:50:00,15.2
2024-04-07 19:00:00,15.0
2024-04-07 19:10:00,15.0
2024-04-07 19:20:00,15.0
2024-04-07 19:30:00,15.0
2024-04-07 19:40:00,15.0
2024-04-07 19:50:00,15.0
2024-04-07 20:00:00,15.0
2024-04-07 20:10:00,15.0
2024-04-07 20:20:00,15.0
2024-04-07 20:30:00,15.0
2024-04-07 20:40:00,15.0
2024-04-07 20:50:00,15.0
2024-04-07 21:00:00,15.0
2024-04-07 21:10:00,15.0
2024-04-07 21:20:00,15.0
2024-04-07 21:30:00,15.0
2024-04-07 21:40:00,15.0
2024-04-07 21:50:00,15.0
2024-04-07 22:00:00,15.0
2024-04-07 22:10:00,15.0
2024-04-07 22:20:00,15.0
2024-04-07 22:30:00,15.0
2024-04-07 22:40:00,15.0
2024-04-07 22:50:00,15.0
2024-04-07 23:00:00,15.0
2024-04-07 23:10:00,15.0
2024-04-07 23:20:00,15.0
2024-04-07 23:30:00,15.0
2024-04-07 23:40:00,15.0
2024-04-07 23:50:00,15.0
2024-04-08 00:00:00,15.0
2024-04-08 00:10:00,15.0
2024-04-08 00:20:00,15.0
2024-04-08 00:30:00,15.0
2024-04-08 00:40:00,15.0
2024-04-08 00:50:00,15.0
2024-04-08 01:00:00,15.0
2024-04-08 01:10:00,15.0
2024-04-08 01:20:00,15.0
2024-04-08 01:30:00,15.0
2024-04-08 01:40:00,15.0
2024-04-08 01:50:00,15.0
2024-04-08 02:00:00,15.0
2024-04-08 02:10:00,15.0
2024-04-08 02:20:00,15.0
2024-04-08 02:30:00,15.0
2024-04-08 02:40:00,15.0
2024-04-08 02:50:00,15.0
2024-04-08 03:00:00,15.0
2024-04-08 03:10:00,15.0
2024-04-08 03:20:00,15.0
2024-04-08 03:30:00,15.0
2024-04-08 03:40:00,15.0
2024-04-08 03:50:00,15.0
2024-04-08 04:00:00,15.0
2024-04-08 04:10:00,15.0
2024-04-08 04:20:00,15.0
2024-04-08 04:30:00,15.0
2024-04-08 04:40:00,15.0
2024-04-08 04:50:00,15.0
2024-04-08 05:00:00,15.0
2024-04-08 05:10:00,14.5
2024-04-08 05:20:00,13.6
2024-04-08 05:30:00,13.6
2024-04-08 05:40:00,13.6
2024-04-08 05:50:00,13.6
2024-04-08 06:00:00,13.6
2024-04-08 06:10:00,13.6
2024-04-08 06:20:00,13.6
2024-04-08 06:30:00,13.6
2024-04-08 06:40:00,13.6
2024-04-08 06:50:00,13.6
2024-04-08 07:00:00,13.7
2024-04-08 07:10:00,13.7
2024-04-08 07:20:00,13.7
2024-04-08 07:30:00,13.7
2024-04-08 07:40:00,13.7
2024-04-08 07:50:00,13.7
2024-04-08 08:00:00,13.7
2024-04-08 08:10:00,13.7
2024-04-08 08:20:00,13.7
2024-04-08 08:30:00,13.7
2024-04-08 08:40:00,13.7
2024-04-08 08:50:00,13.7
2024-04-08 09:00:00,13.7
2024-04-08 09:10:00,13.7
2024-04-08 09:20:00,13.7
2024-04-08 09:30:00,13.7
2024-04-08 09:40:00,13.7
2024-04-08 09:50:00,13.7
2024-04-08 10:00:00,13.7
2024-04-08 10:10:00,13.7
2024-04-08 10:20:00,13.7
2024-04-08 10:30:00,13.7
2024-04-08 10:40:00,13.7
2024-04-08 10:50:00,13.7
2024-04-08 11:00:00,13.7
2024-04-08 11:10:00,13.7
2024-04-08 11:20:00,13.7
2024-04-08 11:30:00,13.7
2024-04-08 11:40:00,13.1
2024-04-08 11:50:00,13.0
2024-04-08 12:00:00,13.0
2024-04-08 12:10:00,13.0
2024-04-08 12:20:00,13.1
2024-04-08 12:30:00,13.7
2024-04-08 12:40:00,13.7
2024-04-08 12:50:00,13.7
2024-04-08 13:00:00,13.8
2024-04-08 13:10:00,14.1
2024-04-08 13:20:00,14.3
2024-04-08 13:30:00,15.7
2024-04-08 13:40:00,15.9
2024-04-08 13:50:00,15.9
2024-04-08 14:00:00,15.9
2024-04-08 14:10:00,16.4
2024-04-08 14:20:00,17.1
2024-04-08 14:30:00,17.1
2024-04-08 14:40:00,16.6
2024-04-08 14:50:00,16.6
2024-04-08 15:00:00,16.6
2024-04-08 15:10:00,16.6
2024-04-08 15:20:00,16.6
2024-04-08 15:30:00,16.9
2024-04-08 15:40:00,18.1
2024-04-08 15:50:00,22.9
2024-04-08 16:00:00,23.1
2024-04-08 16:10:00,24.6
2024-04-08 16:20:00,25.7
2024-04-08 16:30:00,25.7
2024-04-08 16:40:00,27.5
2024-04-08 16:50:00,28.2
2024-04-08 17:00:00,28.2
2024-04-08 17:10:00,28.2
2024-04-08 17:20:00,28.2
2024-04-08 17:30:00,35.9
2024-04-08 17:40:00,37.9
2024-04-08 17:50:00,37.8
2024-04-08 18:00:00,37.8
2024-04-08 18:10:00,37.8
2024-04-08 18:20:00,37.8
2024-04-08 18:30:00,37.8
2024-04-08 18:40:00,37.8
2024-04-08 18:50:00,37.8
2024-04-08 19:00:00,39.7
2024-04-08 19:10:00,39.7
2024-04-08 19:20:00,39.7
2024-04-08 19:30:00,39.7
2024-04-08 19:40:00,39.7
2024-04-08 19:50:00,39.8
2024-04-08 20:00:00,39.8
